keyword_count,text_length,word_count,avg_word_length,url_count,email_count,exclamation_count,question_count,dollar_count
0,316,73,3.3424657534246576,0,0,1,0,0
0,398,68,4.867647058823529,0,0,0,0,0
1,322,55,4.872727272727273,0,0,0,0,0
2,1079,192,4.625,0,0,0,1,0
7,6025,1030,4.850485436893204,0,0,27,1,5
1,789,148,4.337837837837838,0,0,0,1,0
1,239,49,3.8979591836734695,0,0,1,0,0
2,4282,680,5.298529411764706,0,0,3,0,0
0,352,78,3.5256410256410255,0,0,0,0,0
2,2437,386,5.316062176165803,0,0,0,0,1
1,2470,647,2.8191653786707884,0,0,0,0,0
0,5,1,5.0,0,0,0,0,0
0,262,41,5.414634146341464,0,0,1,0,2
1,1537,279,4.512544802867383,0,0,0,0,0
2,1614,274,4.894160583941606,0,0,0,0,0
2,4894,943,4.190880169671262,0,0,0,2,0
2,815,142,4.746478873239437,0,0,1,4,0
2,3960,661,4.992435703479576,0,0,0,0,0
0,394,80,3.9375,0,0,0,4,0
3,5019,1025,3.897560975609756,0,0,0,0,0
0,3655,686,4.329446064139941,0,0,0,8,5
1,716,142,4.049295774647887,0,0,4,2,0
1,333,56,4.964285714285714,0,0,1,4,0
1,129,27,3.814814814814815,0,0,0,0,0
0,5,1,5.0,0,0,0,0,0
1,1622,300,4.41,0,0,10,8,2
0,324,62,4.241935483870968,0,0,0,1,0
1,338,68,3.985294117647059,0,0,1,1,0
1,2373,461,4.1496746203904555,0,0,0,2,0
1,915,153,4.9869281045751634,0,0,0,1,4
3,1779,345,4.159420289855072,0,0,3,0,1
0,721,148,3.8783783783783785,0,0,0,1,0
1,478,98,3.8877551020408165,0,0,6,1,0
0,222,44,4.068181818181818,0,0,0,0,0
1,368,68,4.426470588235294,0,0,0,0,0
1,1041,198,4.262626262626263,0,0,6,0,1
0,5,1,5.0,0,0,0,0,0
0,5,1,5.0,0,0,0,0,0
0,440,75,4.88,0,0,0,0,0
0,5,1,5.0,0,0,0,0,0
2,1371,241,4.6929460580912865,0,0,0,2,0
0,706,120,4.891666666666667,0,0,0,0,0
0,5,1,5.0,0,0,0,0,0
0,222,40,4.575,0,0,0,0,0
1,1430,257,4.5680933852140075,0,0,1,4,0
1,1046,214,3.892523364485981,0,0,1,2,0
0,437,82,4.341463414634147,0,0,0,0,0
1,164,34,3.8529411764705883,0,0,0,0,0
1,329,61,4.409836065573771,0,0,0,0,0
2,1828,325,4.627692307692308,0,0,1,0,0
1,284,49,4.816326530612245,0,0,2,0,0
2,2838,538,4.276951672862453,0,0,0,1,0
1,447,64,6.0,0,0,4,0,0
2,1821,341,4.343108504398827,0,0,1,0,1
0,1459,363,3.0220385674931127,0,0,9,0,1
1,1878,386,3.8678756476683938,0,0,0,2,30
0,240,43,4.604651162790698,0,0,0,0,0
1,1951,325,5.006153846153846,0,0,0,0,0
2,746,202,2.698019801980198,0,0,0,2,0
0,1746,319,4.476489028213166,0,0,0,6,0
1,780,137,4.700729927007299,0,0,3,0,3
1,409,76,4.394736842105263,0,0,0,0,0
0,410,84,3.892857142857143,0,0,0,0,0
2,341,48,6.125,0,0,3,0,0
2,793,164,3.841463414634146,0,0,0,0,0
0,821,135,5.088888888888889,0,0,3,0,0
0,168,28,5.035714285714286,0,0,0,0,0
1,407,74,4.513513513513513,0,0,0,0,1
1,1683,250,5.736,0,0,0,0,0
1,1375,275,4.003636363636364,0,0,0,0,0
0,1659,286,4.804195804195804,0,0,0,0,0
2,7491,1230,5.0910569105691055,0,0,0,0,10
2,2831,571,3.959719789842382,0,0,0,2,1
0,192,36,4.361111111111111,0,0,0,0,0
1,327,74,3.4324324324324325,0,0,3,0,0
1,888,146,5.089041095890411,0,0,0,0,0
1,1260,240,4.254166666666666,0,0,0,2,0
4,712,143,3.986013986013986,0,0,2,2,0
3,2779,497,4.593561368209255,0,0,0,0,0
1,791,158,4.012658227848101,0,0,0,1,0
1,1433,285,4.031578947368421,0,0,0,2,2
1,2695,430,5.269767441860465,0,0,0,0,2
1,230,38,5.078947368421052,0,0,0,0,0
7,5522,955,4.78324607329843,0,0,6,2,3
0,242,44,4.5227272727272725,0,0,4,1,0
4,826,157,4.267515923566879,0,0,0,2,2
2,3136,581,4.3993115318416525,0,0,1,2,0
1,331,74,3.4864864864864864,0,0,1,0,0
1,170,24,6.125,0,0,0,0,0
0,3087,589,4.2427843803056025,0,0,0,1,0
2,975,182,4.362637362637362,0,0,0,0,0
0,836,161,4.198757763975156,0,0,0,0,0
0,295,60,3.933333333333333,0,0,0,0,0
0,5,1,5.0,0,0,0,0,0
0,240,52,3.6346153846153846,0,0,0,0,0
1,2403,379,5.3430079155672825,0,0,1,0,13
0,102,19,4.421052631578948,0,0,0,0,0
0,25,4,5.5,0,0,0,0,0
2,669,147,3.557823129251701,0,0,4,0,0
0,744,149,4.0,0,0,1,2,0
1,261,40,5.55,0,0,1,0,0
0,99,19,4.2631578947368425,0,0,0,0,0
2,2065,392,4.270408163265306,0,0,0,10,0
1,2788,531,4.252354048964219,0,0,0,0,7
1,332,70,3.757142857142857,0,0,6,1,1
1,1232,210,4.871428571428571,0,0,0,0,0
1,1451,256,4.671875,0,0,0,0,10
2,1487,268,4.552238805970149,0,0,3,0,0
2,633,107,4.925233644859813,0,0,0,0,0
1,4237,821,4.161997563946406,0,0,0,3,0
1,644,123,4.2439024390243905,0,0,3,1,0
0,213,35,5.114285714285714,0,0,0,0,0
3,418,52,7.0576923076923075,0,0,0,0,0
2,6997,1289,4.429014740108611,0,0,1,8,0
1,427,77,4.558441558441558,0,0,0,0,0
2,713,136,4.25,0,0,0,0,0
2,1526,254,5.011811023622047,0,0,1,2,0
2,259,54,3.814814814814815,0,0,1,0,2
2,2911,475,5.130526315789473,0,0,0,3,0
3,3119,551,4.662431941923775,0,0,0,0,0
0,418,63,5.650793650793651,0,0,0,0,0
1,434,91,3.78021978021978,0,0,6,1,0
0,1439,300,3.8,0,0,1,3,0
1,1866,337,4.540059347181009,0,0,1,1,0
2,2403,432,4.564814814814815,0,0,2,0,13
1,1063,202,4.267326732673268,0,0,1,1,0
2,377,72,4.25,0,0,14,0,0
2,2485,451,4.512195121951219,0,0,1,1,0
1,300,50,5.02,0,0,0,0,0
0,152,28,4.464285714285714,0,0,0,0,0
0,489,89,4.50561797752809,0,0,0,0,0
3,4175,767,4.444589308996089,0,0,1,9,0
1,320,68,3.7205882352941178,0,0,3,0,0
1,206,40,4.175,0,0,0,0,0
2,1019,174,4.862068965517241,0,0,0,0,0
2,728,123,4.926829268292683,0,0,0,2,0
0,325,57,4.719298245614035,0,0,0,0,0
0,5,1,5.0,0,0,0,0,0
0,244,41,4.975609756097561,0,0,0,0,0
1,724,122,4.942622950819672,0,0,3,0,5
8,7170,1244,4.764469453376206,0,0,0,2,1
1,345,77,3.4935064935064934,0,0,0,2,0
0,1075,195,4.517948717948718,0,0,0,1,0
1,1233,221,4.583710407239819,0,0,0,0,0
2,2951,508,4.811023622047244,0,0,2,0,0
2,558,66,7.46969696969697,0,0,0,0,0
2,1342,241,4.572614107883817,0,0,2,0,0
3,1585,267,4.940074906367041,0,0,3,0,0
0,44,10,3.5,0,0,0,0,0
0,273,53,4.169811320754717,0,0,1,0,0
2,5839,995,4.869346733668341,0,0,1,3,0
2,909,162,4.617283950617284,0,0,2,1,0
2,1832,306,4.990196078431373,0,0,0,0,0
2,934,163,4.736196319018405,0,0,0,2,0
0,337,62,4.451612903225806,0,0,0,0,0
0,208,38,4.5,0,0,0,0,0
1,1138,215,4.297674418604651,0,0,0,0,0
2,3128,627,3.9904306220095696,0,0,0,0,0
1,744,146,4.102739726027397,0,0,0,0,0
0,727,124,4.870967741935484,0,0,0,1,0
3,9940,1701,4.844209288653733,0,0,5,6,2
0,141,31,3.5806451612903225,0,0,0,0,0
0,235,51,3.627450980392157,0,0,2,0,0
0,384,74,4.202702702702703,0,0,0,0,0
1,1294,233,4.55793991416309,0,0,0,0,0
0,95,18,4.333333333333333,0,0,0,0,0
0,970,189,4.137566137566138,0,0,0,0,0
2,1648,313,4.268370607028754,0,0,3,0,19
0,5,1,5.0,0,0,0,0,0
0,5,1,5.0,0,0,0,0,0
1,365,43,7.511627906976744,0,0,0,0,0
3,1454,322,3.518633540372671,0,0,1,0,0
0,5,1,5.0,0,0,0,0,0
0,493,92,4.369565217391305,0,0,4,0,0
1,461,90,4.133333333333334,0,0,0,0,2
0,101,19,4.368421052631579,0,0,0,0,0
1,416,75,4.56,0,0,0,0,1
4,8798,1559,4.644002565747274,0,0,6,10,1
0,609,120,4.083333333333333,0,0,2,0,0
2,6283,1131,4.556145004420866,0,0,0,0,13
1,434,91,3.78021978021978,0,0,6,1,0
1,852,169,4.047337278106509,0,0,0,0,1
0,1532,232,5.607758620689655,0,0,0,0,0
1,566,106,4.349056603773585,0,0,0,0,0
3,944,216,3.375,0,0,2,0,0
0,440,75,4.88,0,0,0,0,0
3,2349,312,6.532051282051282,0,0,4,0,1
1,311,51,5.117647058823529,0,0,1,0,2
1,2434,458,4.316593886462882,0,0,0,0,0
0,88,15,4.933333333333334,0,0,0,0,0
1,1389,263,4.285171102661597,0,0,0,0,0
0,186,28,5.678571428571429,0,0,0,0,0
1,233,47,3.978723404255319,0,0,0,0,0
0,26,3,8.0,0,0,0,0,0
1,2769,527,4.256166982922201,0,0,2,1,1
0,5,1,5.0,0,0,0,0,0
0,5,1,5.0,0,0,0,0,0
0,1028,174,4.913793103448276,0,0,0,0,1
1,1672,279,4.996415770609319,0,0,0,0,0
0,429,105,3.0952380952380953,0,0,0,0,0
0,678,139,3.884892086330935,0,0,0,0,5
1,1637,284,4.767605633802817,0,0,0,4,0
2,8612,1443,4.968814968814969,0,0,0,0,0
2,375,50,6.52,0,0,3,0,0
1,588,102,4.7745098039215685,0,0,0,0,0
0,180,26,5.961538461538462,0,0,0,0,0
2,1423,226,5.300884955752212,0,0,2,1,0
0,586,108,4.435185185185185,0,0,0,0,2
0,5,1,5.0,0,0,0,0,0
1,3081,526,4.859315589353612,0,0,0,0,0
3,2334,412,4.66747572815534,0,0,0,2,0
5,5635,1099,4.128298453139218,0,0,5,0,17
1,564,99,4.707070707070707,0,0,0,0,0
0,226,53,3.2830188679245285,0,0,0,1,0
0,251,49,4.142857142857143,0,0,0,1,0
1,610,115,4.3130434782608695,0,0,3,1,2
0,735,125,4.888,0,0,0,0,0
2,1247,242,4.1570247933884295,0,0,3,3,0
0,176,29,5.103448275862069,0,0,0,0,0
1,300,50,5.02,0,0,0,0,0
2,1414,285,3.9649122807017543,0,0,6,0,0
2,684,141,3.858156028368794,0,0,0,0,0
1,2873,597,3.814070351758794,0,0,2,3,1
1,2747,419,5.558472553699284,0,0,1,0,0
4,2601,442,4.886877828054299,0,0,0,0,35
0,935,178,4.258426966292135,0,0,0,1,0
1,1452,253,4.743083003952569,0,0,0,1,0
1,542,120,3.525,0,0,0,1,0
1,557,105,4.314285714285714,0,0,0,0,0
1,472,93,4.086021505376344,0,0,0,10,0
2,1723,308,4.597402597402597,0,0,0,0,24
3,717,128,4.609375,0,0,5,1,0
1,722,121,4.975206611570248,0,0,0,0,0
1,700,124,4.653225806451613,0,0,1,0,1
1,564,95,4.947368421052632,0,0,0,0,0
1,747,115,5.504347826086956,0,0,2,0,0
0,831,154,4.402597402597403,0,0,0,0,0
3,677,117,4.794871794871795,0,0,0,0,0
0,5,1,5.0,0,0,0,0,0
3,3060,549,4.575591985428051,0,0,0,0,0
2,577,87,5.64367816091954,0,0,2,0,0
1,620,117,4.3076923076923075,0,0,1,1,0
0,133,24,4.583333333333333,0,0,0,0,0
0,318,56,4.696428571428571,0,0,0,0,0
3,5152,884,4.829185520361991,0,0,0,1,4
1,2778,534,4.204119850187266,0,0,1,2,0
0,2406,420,4.730952380952381,0,0,0,0,0
1,1540,280,4.503571428571429,0,0,0,0,0
1,2668,431,5.192575406032483,0,0,14,2,14
0,220,32,5.90625,0,0,0,1,0
0,687,121,4.68595041322314,0,0,2,0,3
2,4033,744,4.422043010752688,0,0,1,7,0
8,7234,1222,4.9206219312602295,0,0,5,0,12
1,1170,213,4.497652582159624,0,0,0,0,0
3,2712,512,4.298828125,0,0,4,0,0
1,300,50,5.02,0,0,0,0,0
3,1452,318,3.569182389937107,0,0,0,0,0
3,438,75,4.8533333333333335,0,0,4,1,0
3,1851,316,4.860759493670886,0,0,6,0,0
2,396,80,3.9625,0,0,0,1,0
3,28380,5152,4.50873447204969,0,0,0,2,0
2,2036,353,4.770538243626063,0,0,1,1,0
1,601,108,4.574074074074074,0,0,0,1,2
1,5239,984,4.32520325203252,0,0,0,0,1
0,585,105,4.580952380952381,0,0,0,0,0
0,809,154,4.259740259740259,0,0,0,1,0
0,133,24,4.583333333333333,0,0,0,0,0
0,222,36,5.194444444444445,0,0,0,0,0
2,775,147,4.27891156462585,0,0,0,1,0
1,300,50,5.02,0,0,0,0,0
2,2889,539,4.361781076066791,0,0,0,0,0
1,427,80,4.35,0,0,0,0,0
1,83,15,4.6,0,0,0,0,0
2,5249,971,4.406797116374872,0,0,8,3,0
1,1176,181,5.502762430939226,0,0,1,0,2
1,275,49,4.63265306122449,0,0,0,0,0
2,3678,611,5.0212765957446805,0,0,0,0,1
2,621,104,4.980769230769231,0,0,0,0,5
1,1134,305,2.721311475409836,0,0,16,0,4
1,322,62,4.209677419354839,0,0,0,0,0
0,566,106,4.349056603773585,0,0,0,0,1
2,649,142,3.5774647887323945,0,0,4,0,0
3,3706,718,4.162952646239554,0,0,2,3,4
2,525,98,4.36734693877551,0,0,0,1,0
0,5,1,5.0,0,0,0,0,0
1,243,54,3.5185185185185186,0,0,2,0,0
1,2038,339,5.014749262536873,0,0,0,0,0
3,3085,503,5.135188866799205,0,0,3,5,0
2,658,117,4.632478632478633,0,0,0,0,0
0,5,1,5.0,0,0,0,0,0
3,666,134,3.9776119402985075,0,0,1,1,0
0,5,1,5.0,0,0,0,0,0
1,2102,350,5.008571428571429,0,0,0,4,0
0,370,77,3.8181818181818183,0,0,0,0,0
0,5,1,5.0,0,0,0,0,0
2,506,89,4.696629213483146,0,0,1,0,0
2,932,81,10.518518518518519,0,0,0,0,0
1,379,74,4.135135135135135,0,0,0,0,0
0,327,51,5.431372549019608,0,0,0,1,0
5,1279,201,5.3681592039801,0,0,0,0,0
1,694,113,5.150442477876106,0,0,3,0,0
3,2628,446,4.894618834080718,0,0,6,3,0
3,602,114,4.2894736842105265,0,0,0,1,0
0,636,115,4.539130434782609,0,0,0,0,0
0,782,159,3.9245283018867925,0,0,0,2,0
3,4182,789,4.301647655259822,0,0,0,0,0
2,3137,603,4.203980099502488,0,0,0,0,0
2,1146,216,4.310185185185185,0,0,0,0,0
1,1554,251,5.195219123505976,0,0,2,1,0
1,156,34,3.6176470588235294,0,0,1,1,0
1,395,78,4.076923076923077,0,0,0,0,0
2,346,71,3.887323943661972,0,0,1,0,0
1,1005,181,4.558011049723757,0,0,0,1,0
0,1003,176,4.704545454545454,0,0,0,1,0
1,634,115,4.521739130434782,0,0,0,0,0
2,2249,392,4.739795918367347,0,0,0,0,0
3,718,128,4.6171875,0,0,5,1,0
0,348,66,4.287878787878788,0,0,0,0,0
1,1344,231,4.822510822510822,0,0,12,1,2
2,588,114,4.166666666666667,0,0,0,0,2
1,923,179,4.162011173184357,0,0,0,0,0
2,3181,520,5.119230769230769,0,0,1,1,0
1,570,98,4.826530612244898,0,0,0,0,0
0,174,26,5.730769230769231,0,0,0,0,0
2,435,76,4.7368421052631575,0,0,3,1,0
1,577,95,5.08421052631579,0,0,1,3,0
0,1350,232,4.823275862068965,0,0,0,0,0
0,143,25,4.76,0,0,0,0,0
2,2358,373,5.3243967828418235,0,0,0,0,0
0,418,68,5.161764705882353,0,0,0,0,0
2,330,70,3.7285714285714286,0,0,2,1,0
1,833,199,3.190954773869347,0,0,1,1,1
1,1869,357,4.238095238095238,0,0,0,1,0
1,1186,156,6.608974358974359,0,0,0,1,14
1,1878,353,4.3229461756373935,0,0,0,0,1
4,1134,199,4.703517587939698,0,0,0,0,0
1,2374,449,4.289532293986637,0,0,0,0,2
0,614,101,5.089108910891089,0,0,0,1,0
0,343,65,4.292307692307692,0,0,0,0,0
2,871,228,2.824561403508772,0,0,0,1,0
2,582,99,4.888888888888889,0,0,0,1,0
1,369,47,6.872340425531915,0,0,0,0,0
0,538,103,4.233009708737864,0,0,1,2,0
3,1518,270,4.625925925925926,0,0,2,0,4
0,138,23,5.043478260869565,0,0,0,0,0
4,4731,800,4.915,0,0,3,0,0
1,1505,277,4.436823104693141,0,0,2,2,0
0,468,81,4.790123456790123,0,0,0,0,0
0,550,98,4.622448979591836,0,0,0,0,0
2,1481,202,6.336633663366337,0,0,3,0,0
1,1486,245,5.069387755102041,0,0,0,0,0
1,1168,210,4.566666666666666,0,0,0,1,0
1,1037,189,4.492063492063492,0,0,0,1,0
1,605,108,4.611111111111111,0,0,2,0,0
2,2528,440,4.747727272727273,0,0,0,0,1
0,5,1,5.0,0,0,0,0,0
1,2672,535,3.9962616822429906,0,0,0,0,0
0,993,170,4.847058823529411,0,0,0,1,0
8,9541,1735,4.49971181556196,0,0,2,8,12
1,636,110,4.790909090909091,0,0,0,0,5
0,107,20,4.4,0,0,0,0,0
0,244,49,4.0,0,0,0,0,0
1,300,50,5.02,0,0,0,0,0
1,463,89,4.213483146067416,0,0,0,0,0
2,1696,276,5.148550724637682,0,0,2,2,0
3,2499,482,4.186721991701245,0,0,4,17,0
1,2680,439,5.1070615034168565,0,0,0,0,0
2,2319,355,5.535211267605634,0,0,0,0,0
0,63,12,4.333333333333333,0,0,0,0,0
1,2019,428,3.7196261682242993,0,0,2,0,1
0,250,45,4.5777777777777775,0,0,0,0,0
0,417,89,3.696629213483146,0,0,0,1,0
0,393,72,4.472222222222222,0,0,0,0,0
4,1452,277,4.245487364620939,0,0,17,0,0
7,13883,2359,4.885544722339975,0,0,0,2,0
1,517,111,3.6666666666666665,0,0,4,2,0
2,801,147,4.45578231292517,0,0,1,0,0
1,847,156,4.435897435897436,0,0,0,2,0
2,1687,298,4.6644295302013425,0,0,0,1,0
0,153,28,4.5,0,0,0,0,0
4,952,172,4.540697674418604,0,0,2,2,0
1,713,141,4.0638297872340425,0,0,0,0,0
8,17015,2908,4.851444291609353,0,0,26,8,19
0,897,164,4.475609756097561,0,0,0,0,0
2,1384,210,5.595238095238095,0,0,0,3,0
1,2155,408,4.284313725490196,0,0,0,0,0
1,1570,256,5.13671875,0,0,1,3,0
0,567,105,4.40952380952381,0,0,0,7,0
1,2723,512,4.3203125,0,0,1,1,0
2,2696,398,5.776381909547739,0,0,0,0,0
0,589,100,4.9,0,0,1,1,2
1,1286,241,4.340248962655601,0,0,0,0,3
1,216,33,5.575757575757576,0,0,0,0,0
1,224,47,3.7872340425531914,0,0,0,0,0
4,5434,932,4.831545064377682,0,0,2,2,0
4,1952,348,4.612068965517241,0,0,7,2,0
0,208,38,4.5,0,0,0,0,0
2,2771,496,4.588709677419355,0,0,0,2,4
0,892,145,5.158620689655172,0,0,0,0,0
1,252,57,3.43859649122807,0,0,0,1,2
0,5,1,5.0,0,0,0,0,0
2,1710,284,5.024647887323944,0,0,6,1,0
7,8169,1411,4.790219702338767,0,0,1,1,9
1,1460,253,4.774703557312253,0,0,1,0,0
2,4200,762,4.513123359580052,0,0,4,31,2
1,684,136,4.036764705882353,0,0,1,0,0
2,700,133,4.2706766917293235,0,0,1,0,0
0,5,1,5.0,0,0,0,0,0
0,895,135,5.637037037037037,0,0,0,0,0
3,1648,290,4.686206896551724,0,0,7,6,0
2,1721,308,4.590909090909091,0,0,0,0,0
2,360,73,3.9452054794520546,0,0,0,0,0
0,225,41,4.512195121951219,0,0,0,0,0
2,2106,374,4.633689839572193,0,0,0,0,0
1,301,63,3.7936507936507935,0,0,5,0,0
0,207,29,6.172413793103448,0,0,0,7,0
0,224,42,4.357142857142857,0,0,1,0,0
0,33,4,7.5,0,0,0,0,0
0,311,56,4.571428571428571,0,0,0,1,0
2,1248,213,4.863849765258216,0,0,1,0,1
1,1160,207,4.608695652173913,0,0,1,1,0
2,87,17,4.176470588235294,0,0,1,0,0
1,1712,295,4.806779661016949,0,0,0,1,0
2,1504,282,4.336879432624113,0,0,0,0,0
2,11370,2199,4.1709868121873575,0,0,0,2,1
1,376,66,4.712121212121212,0,0,2,1,0
2,9957,1874,4.313767342582711,0,0,0,13,0
0,249,45,4.555555555555555,0,0,0,0,0
0,255,52,3.923076923076923,0,0,0,0,0
1,886,241,2.680497925311203,0,0,0,2,0
1,156,32,3.90625,0,0,0,1,0
1,482,66,6.318181818181818,0,0,2,0,0
1,1105,194,4.701030927835052,0,0,3,0,7
1,819,139,4.899280575539568,0,0,3,0,0
0,5,1,5.0,0,0,0,0,0
1,417,68,5.147058823529412,0,0,0,0,0
1,512,88,4.829545454545454,0,0,0,0,0
1,518,87,4.9655172413793105,0,0,0,1,0
3,2848,550,4.18,0,0,0,0,0
1,440,90,3.9,0,0,0,0,0
1,603,121,3.9917355371900825,0,0,1,0,0
2,484,96,4.052083333333333,0,0,0,0,0
3,2494,428,4.829439252336448,0,0,6,8,0
3,5813,923,5.299024918743228,0,0,5,0,0
1,1744,335,4.208955223880597,0,0,0,0,0
2,2977,494,5.02834008097166,0,0,0,0,1
1,300,50,5.02,0,0,0,0,0
2,556,105,4.304761904761905,0,0,2,0,2
0,278,51,4.470588235294118,0,0,1,0,0
1,147,28,4.285714285714286,0,0,0,0,0
1,1684,352,3.7869318181818183,0,0,2,0,1
6,6710,1216,4.518914473684211,0,0,3,2,1
0,386,71,4.450704225352113,0,0,0,0,0
0,326,66,3.9545454545454546,0,0,0,0,0
2,428,94,3.5638297872340425,0,0,4,0,0
7,8480,1480,4.730405405405405,0,0,8,1,8
2,381,58,5.586206896551724,0,0,0,0,0
2,1363,254,4.3700787401574805,0,0,1,2,11
0,308,56,4.517857142857143,0,0,0,0,0
3,5330,964,4.530082987551867,0,0,2,1,3
1,805,151,4.337748344370861,0,0,0,1,0
2,1483,262,4.66412213740458,0,0,0,0,0
1,3568,618,4.775080906148867,0,0,2,0,0
0,296,51,4.823529411764706,0,0,7,0,1
2,941,143,5.5874125874125875,0,0,11,0,0
0,321,67,3.8059701492537314,0,0,0,1,2
2,1078,215,4.018604651162791,0,0,1,12,0
0,284,46,5.195652173913044,0,0,0,0,0
3,1258,249,4.056224899598393,0,0,5,2,0
0,497,90,4.533333333333333,0,0,0,3,0
1,501,83,5.048192771084337,0,0,1,3,0
2,602,107,4.635514018691588,0,0,2,0,0
2,2335,378,5.1798941798941796,0,0,5,1,2
1,1741,284,5.133802816901408,0,0,0,0,0
2,607,106,4.735849056603773,0,0,7,0,0
0,345,58,4.9655172413793105,0,0,0,0,0
0,5,1,5.0,0,0,0,0,0
1,4769,884,4.395927601809955,0,0,0,4,0
2,5331,821,5.494518879415347,0,0,0,0,0
8,11540,1969,4.86135093956323,0,0,9,0,8
1,1920,333,4.768768768768769,0,0,0,0,1
1,1252,238,4.264705882352941,0,0,4,1,0
2,3719,591,5.2944162436548226,0,0,0,0,0
2,5316,996,4.338353413654619,0,0,1,5,0
0,632,112,4.651785714285714,0,0,1,0,0
2,642,103,5.242718446601942,0,0,2,0,0
1,2209,362,5.104972375690608,0,0,0,0,0
1,947,160,4.925,0,0,0,1,0
2,342,59,4.813559322033898,0,0,3,1,0
0,5,1,5.0,0,0,0,0,0
0,181,30,5.066666666666666,0,0,0,0,0
2,1411,223,5.331838565022421,0,0,7,0,1
1,935,157,4.961783439490445,0,0,0,0,0
3,10926,1925,4.676363636363637,0,0,7,0,14
1,730,148,3.939189189189189,0,0,0,1,0
2,1915,315,5.082539682539682,0,0,5,2,0
1,946,150,5.3133333333333335,0,0,1,1,7
1,445,68,5.5588235294117645,0,0,0,0,0
0,5,1,5.0,0,0,0,0,0
2,2664,432,5.168981481481482,0,0,9,2,0
2,2878,474,5.0738396624472575,0,0,0,0,0
0,420,92,3.5760869565217392,0,0,0,0,0
1,2194,385,4.701298701298701,0,0,2,0,0
1,1025,211,3.862559241706161,0,0,0,0,0
0,856,166,4.162650602409639,0,0,2,0,0
1,8907,1705,4.224633431085044,0,0,1,10,0
0,334,63,4.317460317460317,0,0,0,0,0
3,1323,199,5.653266331658291,0,0,6,0,0
2,954,174,4.488505747126437,0,0,2,2,0
3,2065,425,3.8611764705882354,0,0,0,1,0
1,271,48,4.666666666666667,0,0,0,0,3
0,689,132,4.2272727272727275,0,0,1,2,0
3,2772,464,4.976293103448276,0,0,14,0,1
3,7062,1246,4.668539325842697,0,0,0,1,20
1,465,87,4.35632183908046,0,0,0,0,0
1,347,64,4.4375,0,0,0,2,0
0,1554,275,4.654545454545454,0,0,0,0,0
0,66,12,4.583333333333333,0,0,0,0,0
0,5,1,5.0,0,0,0,0,0
1,408,78,4.243589743589744,0,0,0,1,0
1,1471,223,5.6008968609865475,0,0,1,2,0
0,272,47,4.808510638297872,0,0,0,0,2
1,574,125,3.6,0,0,2,0,3
2,1350,249,4.42570281124498,0,0,0,2,0
7,9077,1590,4.709433962264151,0,0,5,0,0
0,207,31,5.709677419354839,0,0,0,0,0
2,1115,233,3.7896995708154506,0,0,4,2,0
2,11676,2049,4.698877501220108,0,0,0,0,0
1,2296,417,4.508393285371703,0,0,0,0,2
7,53916,9626,4.601184292541035,0,0,0,18,49
2,1913,342,4.5964912280701755,0,0,0,0,0
1,1258,233,4.4034334763948495,0,0,2,1,1
1,848,142,4.97887323943662,0,0,0,0,0
1,466,80,4.8375,0,0,1,0,0
3,6199,1085,4.714285714285714,0,0,0,0,10
0,916,180,4.094444444444444,0,0,0,1,0
0,713,134,4.3283582089552235,0,0,0,1,0
2,521,84,5.214285714285714,0,0,0,0,0
2,3646,663,4.500754147812971,0,0,0,0,0
0,1118,185,5.048648648648649,0,0,0,0,0
3,3894,763,4.104849279161206,0,0,2,2,0
2,1433,319,3.4952978056426334,0,0,1,0,0
0,1716,298,4.761744966442953,0,0,0,0,0
2,1166,211,4.530805687203792,0,0,29,1,0
3,842,178,3.735955056179775,0,0,6,0,5
3,2626,374,6.024064171122995,0,0,0,12,0
1,975,202,3.8316831683168315,0,0,2,1,0
0,598,87,5.885057471264368,0,0,0,0,0
1,616,123,4.016260162601626,0,0,0,0,0
1,1396,239,4.845188284518828,0,0,0,1,0
2,489,103,3.7572815533980584,0,0,0,0,0
3,1115,186,5.0,0,0,0,0,2
8,16903,2891,4.847111726046351,0,0,26,8,19
0,244,47,4.212765957446808,0,0,0,0,0
1,300,50,5.02,0,0,0,0,0
0,292,53,4.528301886792453,0,0,1,2,0
2,822,140,4.878571428571429,0,0,11,0,0
1,3114,529,4.888468809073724,0,0,0,1,0
0,270,41,5.609756097560975,0,0,1,0,0
1,653,115,4.6869565217391305,0,0,0,0,0
0,344,56,5.160714285714286,0,0,0,0,0
0,196,40,3.925,0,0,0,0,0
3,4664,834,4.593525179856115,0,0,0,0,0
0,108,16,5.8125,0,0,0,0,0
3,3059,574,4.331010452961673,0,0,16,1,0
1,560,118,3.7542372881355934,0,0,0,0,0
6,8716,1334,5.5344827586206895,0,0,1,1,10
2,3461,599,4.779632721202003,0,0,0,0,0
1,255,51,4.019607843137255,0,0,2,0,0
1,945,174,4.436781609195402,0,0,0,0,0
0,67,16,3.25,0,0,1,3,0
3,16605,5210,2.1873320537428023,0,0,0,21,0
0,316,57,4.56140350877193,0,0,1,1,1
3,2459,303,7.118811881188119,0,0,1,0,0
4,646,122,4.30327868852459,0,0,0,0,0
2,7741,1421,4.448275862068965,0,0,0,3,1
6,430,68,5.338235294117647,0,0,0,0,0
1,777,143,4.440559440559441,0,0,0,0,0
1,463,87,4.333333333333333,0,0,0,0,0
2,2296,389,4.904884318766067,0,0,2,1,0
